DiagramURL,MapPath,Map Name,Map Type,Level,Title,Statement Set Name,Statement Name,Statement Links HintText,Text
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Governance, Policies, Controls, and Oversight",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications / L4: Manage Administered Expenses,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Operations, Administrative, and Other Activities / L4: Executive Oversight",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Reporting & Analytics / L5: Gather Data & Information for Analytics & Reporting Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Manage Communications",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Risk Policy, Appetite, Limits & Strtgy / L5: Develop Risk Strtgy (Credit, Collections, etc)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Intelligence, Data Analytics, and Reporting / L4: Marketing Analytics",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Execute Events / L4: Execute Customer Events,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Intelligence, Data Analytics, and Reporting / L4: Performance Reporting & Analytics",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Valuation (Valuation Product Control) / L6: Oversee/Manage Proxy Governance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Operations, Administrative, and Other Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Governance, Policies, Controls, and Oversight / L4: Oversee Criminal Risk Framework, Policies, and Procedures",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Manage, Maintain, and Enhance Existing Systems / L5: Technology Service Support (BMA)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Track and Effectively Challenge Regulatory Compliance Issues and Action Plans",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies / L5: Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Operational Risk Mgmt / L4: Risk Control / L5: Provide Governance for Corporate Support Areas,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Taxation / L4: Tax Audit,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Organization Effectiveness / L4: Organization Design / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Development & Careers / L4: Learning / L5:  Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Regulatory, Governance, & Oversight / L5: Execute/Oversee Remediation Plans for Audit and Regulatory Finding",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Rewards / L4: Benefits,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Development & Careers / L4: Learning / L5:  Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners / L6: Manage Learning Logistics",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML / L3: Activity & Transaction Monitoring (TM) / L4: Alert & Case Mgmt / L5: Alert Adjudication,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Intelligence, Data Analytics, and Reporting / L4: HR Data Analytics/Information Mgmt / L5: Govern and Oversee",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Enterprise IFL Operations/Hospitality",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Ops, Admin, & Other Activities / L4: Mge, Maintain, and Enhance Existing Systs / L5: Oversee Risk Systs & Data / L6: Dev and Maintain Commercial and Consumer Auto Strats and Adj",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Planning  / L4: Divesity and Inclusion / L5: Govern and Oversee,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Intelligence, Data Analytics, and Reporting / L4: Oversee Criminal Risk Intelligence",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Workout (SAMU) / L6: Process Takeover and Perform Initial Relationship Review,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies / L5: Govern and Oversee",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Employee Engagement,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Manage, Maintain, and Enhance Existing Systems",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition / L4: Gobal Mobility,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Risk Policy, Appetite, Limits & Strtgy / L5: Establish, Monitor and Oversee Risk Limits (incl. Credit Quals & House Limits)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Intelligence, Data Analytics, and Reporting / L4: Statutory Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Reporting & Analytics / L5: Produce Committee Materials for Discussion in Various Risk and Business Committees",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: Watchlist Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Mgmt Reporting / L5: Mgmt Reports",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Planning  / L4: Leadership Planning / L5:  Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Record Disposition",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: HR IT Strategies",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Governance, Policies, Controls, and Oversight / L4: Manage Quality Assurance",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Employee Engagement / L4: Employee Experience,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Operations, Administrative, & Other Activities / L4: Manage Portfolio, Program, Projects, and Change",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Models / L5: Model Development - Model Developer Activities / L6: Execute User Acceptance Testing",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Customer & Product Marketing / L5: Develop and Manage Acquistion Sales Activities,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Corporate Treasury / L4: Performance Analytics and Stress Testing,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Reporting & Analytics",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Counterparty Credit Risk (CCR) / L6: Calibrate & Update Risk Factors in CCR Engines,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Post App Reviews / L6: Execute Post App Qlty Control Rev (incl. Loan Review (Pol, Risk App, Risk Ratings, Apprsl Quality, etc.)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Brand Mgmt / L4: Brand Initiatives,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities / L4: Deliver Administrative Support",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Development & Careers / L4: Learning,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Capital Mgmt,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Oversee Legal, Reg, and Rep Risk on Litigation / L5: Assess and Analyze Legal, Reg, and Rep Risk",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Organization Effectiveness / L4: Organization Design / L5: Set Direction (Goal/Outcomes), Strategy, and Principles",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: LCCG,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Digital Marketing Inititiatives,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications / L4: Investor Relations,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: AML Data & Model Governance / L5: Model Testing & Risk Assessment",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Organization Effectiveness / L4: Job Evaluation / L5: Implement and Execute, incl. Providing Subject Matter Expertise and Consulting with Partners",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Taxation / L4: Tax Compliance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: LOB Strategy and Business Planning",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Governance, Policies, Controls, and Oversight / L4: HR Governance / L5: Govern and Oversee",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Risk Operations & Administration (incl. Financial Mgmt) / L5: Manage and Oversee Other Operations and Admin Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Advise & Consult,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Enterprise Executive Services",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition / L4: Employee & Contigent Recruitment,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Rewards / L4: Compensation,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Ensure All Credit Risks Identified and Considered",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Digital Marketing Inititiatives / L4: Digital Marketing Inititiatives - Execution,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: HR Support Service / L4: Supplier NIX / L5: Supplier NIX (Other),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Performance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Post Approval Reviews,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Manage Personal Trading, Conflicts of Interest, and Registration Reqs / L5: Surveil Trading on Intraday or T+1 to ID Improper Trading Activity",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Risk Policy, Appetite, Limits & Strategy",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Governance, Policies, Controls, and Oversight / L4: Oversee and Manage Governance Matters / L5: Assess and Analyze Legal, Regulatory, and Reputation Risk",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Portfolio Mgmt / L4: Analyze and Assess Portfolio and Product Segment Credit Risk, incl. Trends",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Development & Careers / L4: Learning / L5: Govern and Oversee,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Portfolio Mgmt / L4: Develop Strategies/Provide Advice for Risk Mitigation, Risk Transfer, and Risk Return Optimization",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Advise & Consult / L4: Business and Strategy Support / L5: Invoice and Contract Mgmt Supporting Technology,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: Demarket",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Review and Advise on Regulatory Requirements, incl. New Products, Change Initiatives and Marketing Materials",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Conduct Individual Audits (one for each Operating Group) / L5: Report Audit Results,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Operational Risk Mgmt / L4: Business Continuity Mgmt / L5: Oversee New Initiatives (IAAPs) and Supplier Mgmt (SEMS) to Ensure Groups are Fulfilling Expectations,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML / L3: Activity & Transaction Monitoring,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Development & Careers / L4: Learning / L5: Analyze, Monitor, and Report",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Employee Relations / L4: Employee Relations / L5: Set the Governance Framwork (Policies/Practices and Standards),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Oversight - Review, Challenge, and Comment on Risk, P&L / L6: Manage Risk Exposure, incl. Resolving Limit Breaches",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Enterprise Planning & Forecasting,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Operational Risk Mgmt / L4: Risk Control,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Structural Market Risk & Liquidity Risk / L6: Manage Limit Excesses,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Intelligence, Data Analytics, and Reporting / L4: Regulatory Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Rev Structure and Recommend Changes as Required",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Ensure All Identified Risks have been Fully Mitigated",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Stress Testing & Scenario Analysis / L4: Develop & Execute Enterprise-Wide Stress Tests,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Review and Action Complaints",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Transactional Risk Activities / L4: Market Risk / L5: Market Risk Oversight - Review, Challenge, and Comment on Risk, P&L / L6: Review & Analyze Market Risk Exposures",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Channel Marketing Execution / L4: Email Governance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Corporate Treasury / L4: Structural Market Risk Mgmt,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Manage Operating Group, T&O, Corporate Relationships (Relationship Mgmt)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Governance, Policies, Controls, and Oversight / L4: Maintain Audit Methodology",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Corporate Treasury / L4: Corporate Funding,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Governance, Policies, Controls, and Oversight / L4: Designated Accountability & Oversight / L5: Defined AMLO Program Oversight Responsibilities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Enterprise IFL Operations/Hospitality / L5: IFL Ops External Meetings",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Models / L5: Model Development - Model Developer Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: HR Support Service,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Manage Suppliers",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Oversee Legal, Regulatory, and Reputational Risk on Corporate Policies and Procedures",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Workout (SAMU) / L6: Develop and Execute Workout Strategy (incl. Appraisal/Valuation),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities / L4: Manage Portfolio, Program, Projects, and Change",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Financial Mgmt / L5: Plan and Manage Risk Budget and Workforce",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Stress Testing & Scenario Analysis / L4: Develop & Execute Other Regulatory Stress Tests,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Finance / L3: Taxation / L4: Tax Provision and Financial Performance,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Customer & Product Marketing / L4: Customer & Product Marketing / L5: Ongoing Tracking of Customer Mgmt Measures and Continuous Improvement,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Operations, Administrative, and Other Activities / L4: Enterprise IFL Operations/Hospitality / L5: IFL Ops Training",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Portfolio Mgmt / L4: Monitor and Oversee Performance of Business Portfolios (KRI),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Oversee Legal, Reg, and Rep Risk on Initiatives / L5: Assess and Analyze Legal, Reg, and Rep Risk",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Stress Testing & Scenario Analysis,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Audit / L3: Prepare Audit Plan and Conduct Individual Audits / L4: Conduct Individual Audits (one for each Operating Group) / L5: Execute the Audit / L6: Execute Field Work,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Rev Risk Ratings/Credit Scores and Other Tech Elements",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Monitor and Test Regulatory Compliance Risk Activities, incl. Review of Transactions by Employees and Enterprise Entities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Operations, Administrative, and Other Activities / L4: Strategic Initiatives",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Oversee Criminal Risk Investigations",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML / L3: Activity & Transaction Monitoring (TM) / L4: Alert & Case Mgmt / L5: Case Investigation,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Development & Careers / L4: Learning / L5: Set the Governance Framwork (Policies/Practices and Standards),,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Operations, Administrative, & Other Activities / L4: Financial Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities / L4: Operational Risk Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Ops, Admin, & Other Activities / L4: Mge, Maintain, and Enhance Existing Systs / L5: Oversee Risk Systs & Data / L6: Plan, Dev, and Imp New Systs and Enhances to Current Systs & Data",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Capital Mgmt / L4: Provide SME Input and Feedback to Risk Capital Assessment and Analysis,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Rewards / L4: Savings & Retirement,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Intelligence, Data Analytics, and Reporting / L4: Mgmt Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Operations, Administrative, & Other Activities / L4: Business Continuity Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Intelligence, Data Analytics, and Reporting / L4: Risk Reporting & Analytics / L5: Provide SME Data, Analytics, and Insight for Ad Hoc Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Stress Testing & Scenario Analysis / L4: Develop & Execute Group, Risk Type, Portfolio, Industry, Product or Other Specific Stress Tests & Scenarios",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications / L4: Media Relations,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: AML / L3: Know Your Customer (KYC) / L4: Enhanced Due Dilligence (High Risk) / L5: EDD Reviews,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Talent Acquisition / L4: Campus Recruitment / L5: Develop & Refine Campus Recruiting Strategies & Programs,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Governance, Policies, Controls, and Oversight / L4: HR Governance / L5: Set the Governance Framwork (Policies/Practices and Standards)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Operations, Administrative, and Other Activities / L4: Business Continuity Mgmt",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Audit / L3: Operations, Administrative, & Other Activities / L4: Manage Communications",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Acquisition / L4: Employee & Contigent Recruitment / L5: Develop & Refine Core Recruitment Strategies & Programs, incl. Executive Resourcing",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Governance, Policies, Controls, and Oversight / L4: HR Governance / L5: Analyze, Monitor, and Report",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Oversee Legal, Regulatory, and Reputational Risk on Transactions",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Marketing / L3: Intelligence, Data Analytics, and Reporting / L4: Marketing Analytics / L5: Data Stewardship & Quality",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Marketing / L3: Channel Marketing Execution / L4: Social Media,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: HR / L3: Organization Effectiveness / L4: Organization Design,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Discuss Credit with Business",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Finance / L3: Intelligence, Data Analytics, and Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Trans Risk Activities / L4: Credit Risk / L5: Credit App Rev, Assess, & Decision (incl. New Creds & Annl Rev) / L6: Order/Prepare Vals, Apprsls & Other Rpts (incl. Lease Residual Val)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Manage, Maintain, and Enhance Existing Systems / L5: Technology Service Support (ARCS)",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Regulatory, and Reputational Risk / L4: Manage Examinations and Enquiries from Prudential, Consumer Protection, and Securities Regulators",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Oversee Legal, Reg, and Rep Risk / L4: Manage Information Walls and Research Disclosure / L5: Manage Grey and Restricted Lists",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Regulatory, Governance, & Oversight / L5: Provide Risk Oversight for Various Risk and Business Committees",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: Operational Reporting / L5: Santions Reporting",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Talent Acquisition / L4: Employee & Contigent Recruitment / L5: Set Direction (Goal/Outcomes), Strategy, and Principles",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Risk / L3: Transactional Risk Activities / L4: Credit Risk / L5: Workout (SAMU) / L6: Disposition Credit Relationship at End of SAMU Workout Cycle,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: HR / L3: Employee Relations / L4: Employee Relations / L5: Design the Plan, Solution, or Program",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,L2: Communications / L3: External Communications / L4: Government Relations,,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: Risk / L3: Governance, Policies, Controls, and Oversight / L4: Risk Policy, Appetite, Limits & Strtgy / L5: Develop and Implement Pols, Frameworks, Guidelines, Procedures for Risk Mgmt Activities",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: LCCG / L3: Operations, Administrative, and Other Activities / L4: Manage Suppliers",,
,,,,,LakesideSails_DEMO,EnablingStatementSet,"L2: AML / L3: Intelligence, Data Analytics, and Reporting / L4: AML Data & Model Governance",,
